型番,カード名,レアリティ,画像URL,画像タイトル,参照価格,元URL,カテゴリ,デフォルト動画,デフォルトバッジ,dopaID,wp_id,source
138/106,グラビティーマウンテン,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/138-106_minnanotoreca-10315957.webp,グラビティーマウンテン（UR）[138/106],,https://dopa-game.jp/pokemon/dp/10315957,,,,10315957,29678,DOPA
156/150,やまおとこ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/156-150_minnanotoreca-10332181.webp,やまおとこ（SR）[156/150],,https://dopa-game.jp/pokemon/dp/10332181,,,,10332181,29679,DOPA
121/098,スズナ,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/121-098_minnanotoreca-10240260.webp,スズナ（HR）[121/098],,https://dopa-game.jp/pokemon/dp/10240260,,,,10240260,29680,DOPA
101/102,偉大な大樹,ACE,https://minnano-toreka.com/wp-content/uploads/2026/08/101-102_minnanotoreca-10317068.webp,偉大な大樹（ACE）[101/102],,https://dopa-game.jp/pokemon/dp/10317068,,,,10317068,29681,DOPA
078/073,ホゲータ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/078-073_minnanotoreca-10240246.webp,ホゲータ（AR）[078/073],,https://dopa-game.jp/pokemon/dp/10240246,,,,10240246,29682,DOPA
177/172,ラプラス,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/177-172_minnanotoreca-10306868.webp,ラプラス（AR）[177/172],,https://dopa-game.jp/pokemon/dp/10306868,,,,10306868,29683,DOPA
101/165,マルマイン(マスターボールミラー),R,https://minnano-toreka.com/wp-content/uploads/2026/08/101-165_minnanotoreca-10346952.webp,マルマイン(マスターボールミラー)（R）[101/165],,https://dopa-game.jp/pokemon/dp/10346952,,,,10346952,29684,DOPA
086/078,リオル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/086-078_minnanotoreca-10306142.webp,リオル（AR）[086/078],,https://dopa-game.jp/pokemon/dp/10306142,,,,10306142,29685,DOPA
107/101,マシマシラ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/107-101_minnanotoreca-10276117.webp,マシマシラ（AR）[107/101],,https://dopa-game.jp/pokemon/dp/10276117,,,,10276117,29686,DOPA
114/165,モンジャラ(マスターボールミラー),C,https://minnano-toreka.com/wp-content/uploads/2026/08/114-165_minnanotoreca-10346955.webp,モンジャラ(マスターボールミラー)（C）[114/165],,https://dopa-game.jp/pokemon/dp/10346955,,,,10346955,29687,DOPA
094/066,ガチグマアカツキex,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/094-066_minnanotoreca-10260676.webp,ガチグマアカツキex（UR）[094/066],,https://dopa-game.jp/pokemon/dp/10260676,,,,10260676,29688,DOPA
087/066,サザレ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/087-066_minnanotoreca-10260649.webp,サザレ（SR）[087/066],,https://dopa-game.jp/pokemon/dp/10260649,,,,10260649,29689,DOPA
117/095,巨大なカマド,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/117-095_minnanotoreca-10344194.webp,巨大なカマド（UR）[117/095],,https://dopa-game.jp/pokemon/dp/10344194,,,,10344194,29690,DOPA
102/073,ラウドボーンex,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/102-073_minnanotoreca-10240314.webp,ラウドボーンex（UR）[102/073],,https://dopa-game.jp/pokemon/dp/10240314,,,,10240314,29691,DOPA
001/021,ピカチュウex,−,https://minnano-toreka.com/wp-content/uploads/2026/08/001-021_minnanotoreca-10239461.webp,ピカチュウex（−）[001/021],,https://dopa-game.jp/pokemon/dp/10239461,,,,10239461,29692,DOPA
{003/021} [MBG],メガゲンガーex,[-] (RR仕様),https://minnano-toreka.com/wp-content/uploads/2026/08/003-021-MBG_minnanotoreca-10346961.webp,メガゲンガーex（[-] (RR仕様)）[{003/021} [MBG]],,https://dopa-game.jp/pokemon/dp/10346961,,,,10346961,29693,DOPA
084/066,トドロクツキex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/084-066_minnanotoreca-10240440.webp,トドロクツキex（SR）[084/066],,https://dopa-game.jp/pokemon/dp/10240440,,,,10240440,29694,DOPA
099/069,ぐんぐんシェイク,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/099-069_minnanotoreca-10305318.webp,ぐんぐんシェイク（UR）[099/069],,https://dopa-game.jp/pokemon/dp/10305318,,,,10305318,29695,DOPA
087/066,リップ,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/087-066_minnanotoreca-10240243.webp,リップ（SR）[087/066],,https://dopa-game.jp/pokemon/dp/10240243,,,,10240243,29696,DOPA
082/078,ヤドン,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/082-078_minnanotoreca-10240235.webp,ヤドン（AR）[082/078],,https://dopa-game.jp/pokemon/dp/10240235,,,,10240235,29697,DOPA
098/071,ウガツホムラex,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/098-071_minnanotoreca-10244748.webp,ウガツホムラex（UR）[098/071],,https://dopa-game.jp/pokemon/dp/10244748,,,,10244748,29698,DOPA
231/172,フーパV,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/231-172_minnanotoreca-10330274.webp,フーパV（SAR）[231/172],,https://dopa-game.jp/pokemon/dp/10330274,,,,10330274,29699,DOPA
328/190,ムゲンダイナVMAX,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/328-190_minnanotoreca-10241010.webp,ムゲンダイナVMAX（UR）[328/190],,https://dopa-game.jp/pokemon/dp/10241010,,,,10241010,29700,DOPA
282/184,いちげきウーラオスVMAX,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/282-184_minnanotoreca-10240871.webp,いちげきウーラオスVMAX（UR）[282/184],,https://dopa-game.jp/pokemon/dp/10240871,,,,10240871,29701,DOPA
070/062,メテノ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/070-062_minnanotoreca-10240094.webp,メテノ（AR）[070/062],,https://dopa-game.jp/pokemon/dp/10240094,,,,10240094,29702,DOPA
241/172,チェレンの気くばり,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/241-172_minnanotoreca-10239669.webp,チェレンの気くばり（SAR）[241/172],,https://dopa-game.jp/pokemon/dp/10239669,,,,10239669,29703,DOPA
076/066,モルペコ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/076-066_minnanotoreca-10239739.webp,モルペコ（AR）[076/066],,https://dopa-game.jp/pokemon/dp/10239739,,,,10239739,29704,DOPA
079/063,メガラティアスex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/079-063_minnanotoreca-10336801.webp,メガラティアスex（SR）[079/063],,https://dopa-game.jp/pokemon/dp/10336801,,,,10336801,29705,DOPA
084/078,キルリア,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/084-078_minnanotoreca-10239896.webp,キルリア（AR）[084/078],,https://dopa-game.jp/pokemon/dp/10239896,,,,10239896,29706,DOPA
200/184,デデンネ,CHR,https://minnano-toreka.com/wp-content/uploads/2026/08/200-184_minnanotoreca-10239458.webp,デデンネ（CHR）[200/184],,https://dopa-game.jp/pokemon/dp/10239458,,,,10239458,29707,DOPA
113/086,バチュル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/113-086_minnanotoreca-10333897.webp,バチュル（AR）[113/086],,https://dopa-game.jp/pokemon/dp/10333897,,,,10333897,29708,DOPA
001/028,ピカチュウ/25th,-,https://minnano-toreka.com/wp-content/uploads/2026/08/001-028_minnanotoreca-10281455.webp,ピカチュウ/25th（-）[001/028],,https://dopa-game.jp/pokemon/dp/10281455,,,,10281455,29709,DOPA
061/049,ムーランド,CHR,https://minnano-toreka.com/wp-content/uploads/2026/08/061-049_minnanotoreca-10304919.webp,ムーランド（CHR）[061/049],,https://dopa-game.jp/pokemon/dp/10304919,,,,10304919,29710,DOPA
074/165,イシツブテ(マスターボールミラー),C,https://minnano-toreka.com/wp-content/uploads/2026/08/074-165_minnanotoreca-10346747.webp,イシツブテ(マスターボールミラー)（C）[074/165],,https://dopa-game.jp/pokemon/dp/10346747,,,,10346747,29711,DOPA
073/071,マリル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/073-071_minnanotoreca-10240024.webp,マリル（AR）[073/071],,https://dopa-game.jp/pokemon/dp/10240024,,,,10240024,29712,DOPA
{106/098} [S12],スカタンクV(SA),SR,https://minnano-toreka.com/wp-content/uploads/2026/08/106-098-S12_minnanotoreca-10346293.webp,スカタンクV(SA)（SR）[{106/098} [S12]],,https://dopa-game.jp/pokemon/dp/10346293,,,,10346293,29713,DOPA
077/071,セグレイブ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/077-071_minnanotoreca-10306143.webp,セグレイブ（AR）[077/071],,https://dopa-game.jp/pokemon/dp/10306143,,,,10306143,29714,DOPA
{115/094} [sm11],ウィークガードエネルギー,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/115-094-sm11_minnanotoreca-10344103.webp,ウィークガードエネルギー（UR）[{115/094} [sm11]],,https://dopa-game.jp/pokemon/dp/10344103,,,,10344103,29715,DOPA
075/066,ヒスイガーディ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/075-066_minnanotoreca-10260646.webp,ヒスイガーディ（AR）[075/066],,https://dopa-game.jp/pokemon/dp/10260646,,,,10260646,29716,DOPA
070/064,ヨノワール,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/070-064_minnanotoreca-10306011.webp,ヨノワール（AR）[070/064],,https://dopa-game.jp/pokemon/dp/10306011,,,,10306011,29717,DOPA
068/064,ヨマワル,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/068-064_minnanotoreca-10306079.webp,ヨマワル（AR）[068/064],,https://dopa-game.jp/pokemon/dp/10306079,,,,10306079,29718,DOPA
033/106,ピカチュウex,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/033-106_minnanotoreca-10313107.webp,ピカチュウex（RR）[033/106],,https://dopa-game.jp/pokemon/dp/10313107,,,,10313107,29719,DOPA
{127/414} [SI],ピカチュウ(ミラー),-,https://minnano-toreka.com/wp-content/uploads/2026/08/127-414-SI_minnanotoreca-10344928.webp,ピカチュウ(ミラー)（-）[{127/414} [SI]],,https://dopa-game.jp/pokemon/dp/10344928,,,,10344928,29720,DOPA
079/063,メガアブソルex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/079-063_minnanotoreca-10336823.webp,メガアブソルex（SR）[079/063],,https://dopa-game.jp/pokemon/dp/10336823,,,,10336823,29721,DOPA
{129/414} [SI],ピカチュウV(ミラー),-,https://minnano-toreka.com/wp-content/uploads/2026/08/129-414-SI_minnanotoreca-10344927.webp,ピカチュウV(ミラー)（-）[{129/414} [SI]],,https://dopa-game.jp/pokemon/dp/10344927,,,,10344927,29722,DOPA
085/165,ドードリオ/マスターボールミラー,R,https://minnano-toreka.com/wp-content/uploads/2026/08/085-165_minnanotoreca-10346303.webp,ドードリオ/マスターボールミラー（R）[085/165],,https://dopa-game.jp/pokemon/dp/10346303,,,,10346303,29723,DOPA
109/108,クサイハナ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/109-108_minnanotoreca-10306243.webp,クサイハナ（AR）[109/108],,https://dopa-game.jp/pokemon/dp/10306243,,,,10306243,29724,DOPA
029/171,ピカチュウ,-,https://minnano-toreka.com/wp-content/uploads/2026/08/029-171_minnanotoreca-10339854.webp,ピカチュウ（-）[029/171],,https://dopa-game.jp/pokemon/dp/10339854,,,,10339854,29725,DOPA
153/165,スナッチアーム(マスターボールミラー),U,https://minnano-toreka.com/wp-content/uploads/2026/08/153-165_minnanotoreca-10346771.webp,スナッチアーム(マスターボールミラー)（U）[153/165],,https://dopa-game.jp/pokemon/dp/10346771,,,,10346771,29726,DOPA
092/086,ドレディア,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/092-086_minnanotoreca-10334064.webp,ドレディア（AR）[092/086],,https://dopa-game.jp/pokemon/dp/10334064,,,,10334064,29727,DOPA
116/086,エモンガ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/116-086_minnanotoreca-10334044.webp,エモンガ（AR）[116/086],,https://dopa-game.jp/pokemon/dp/10334044,,,,10334044,29728,DOPA
{153/086} [SV11B],マメパト,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/153-086-SV11B_minnanotoreca-10334034.webp,マメパト（AR）[{153/086} [SV11B]],,https://dopa-game.jp/pokemon/dp/10334034,,,,10334034,29729,DOPA
084/165,ドードー(マスターボールミラー),C,https://minnano-toreka.com/wp-content/uploads/2026/08/084-165_minnanotoreca-10346773.webp,ドードー(マスターボールミラー)（C）[084/165],,https://dopa-game.jp/pokemon/dp/10346773,,,,10346773,29730,DOPA
{065/063},フシギソウ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/065-063_minnanotoreca-10336789.webp,フシギソウ（AR）[{065/063}],,https://dopa-game.jp/pokemon/dp/10336789,,,,10336789,29731,DOPA
{233/XY-P} [XY],フシギバナEX,P,https://minnano-toreka.com/wp-content/uploads/2026/08/233-XY-P-XY_minnanotoreca-10341432.webp,フシギバナEX（P）[{233/XY-P} [XY]],,https://dopa-game.jp/pokemon/dp/10341432,,,,10341432,29732,DOPA
-,デッキシールド 『ベル』64枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10264133.webp,デッキシールド 『ベル』64枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10264133,,,,10264133,29733,DOPA
-,デッキシールド『なみのりピカチュウ＆そらをとぶピカチュウ』64枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10343047.webp,デッキシールド『なみのりピカチュウ＆そらをとぶピカチュウ』64枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10281377,,,,10281377,29734,DOPA
001/SM-P,カビゴンGX,SM-P,https://minnano-toreka.com/wp-content/uploads/2026/08/001-SM-P_minnanotoreca-10280182.webp,カビゴンGX（SM-P）[001/SM-P],,https://dopa-game.jp/pokemon/dp/10280182,,,,10280182,29735,DOPA
{083/066} [SV5a],ゲッコウガex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/083-066-SV5a_minnanotoreca-10263690.webp,ゲッコウガex（SR）[{083/066} [SV5a]],,https://dopa-game.jp/pokemon/dp/10263690,,,,10263690,29736,DOPA
-,デッキシールド『ポケモンセンターオキナワ』64枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10280199.webp,デッキシールド『ポケモンセンターオキナワ』64枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10280199,,,,10280199,29737,DOPA
-,デッキシールド 『ピカチュウ＆パモ』64枚,[-],https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10261595.webp,デッキシールド 『ピカチュウ＆パモ』64枚（[-]）[-],,https://dopa-game.jp/pokemon/dp/10261595,,,,10261595,29738,DOPA
-,デッキシールド『ダイマックスレックウザ』64枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10285322.webp,デッキシールド『ダイマックスレックウザ』64枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10285322,,,,10285322,29739,DOPA
-,デッキシールド『ふんわりはんなり』64枚入り,-,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10271835.webp,デッキシールド『ふんわりはんなり』64枚入り（-）[-],,https://dopa-game.jp/pokemon/dp/10271835,,,,10271835,29740,DOPA
089/071,タケルライコex,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/089-071_minnanotoreca-10244770.webp,タケルライコex（SR）[089/071],,https://dopa-game.jp/pokemon/dp/10244770,,,,10244770,29741,DOPA
-,英雄のメダル,UR,https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10307282.webp,英雄のメダル（UR）[-],,https://dopa-game.jp/pokemon/dp/10307282,,,,10307282,29742,DOPA
{225/184} [S8b],パルスワンV,CSR,https://minnano-toreka.com/wp-content/uploads/2026/08/225-184-S8b_minnanotoreca-10316337.webp,パルスワンV（CSR）[{225/184} [S8b]],,https://dopa-game.jp/pokemon/dp/10316337,,,,10316337,29743,DOPA
{113/100},アクロマの実験,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/113-100_minnanotoreca-10279880.webp,アクロマの実験（SR）[{113/100}],,https://dopa-game.jp/pokemon/dp/10279880,,,,10279880,29744,DOPA
185/S,バンギラスV(未開封）,S‐P,https://minnano-toreka.com/wp-content/uploads/2026/08/185-S_minnanotoreca-10269842.webp,バンギラスV(未開封）（S‐P）[185/S],,https://dopa-game.jp/pokemon/dp/10269842,,,,10269842,29745,DOPA
135/108,ブロロロームex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/135-108_minnanotoreca-10330268.webp,ブロロロームex（SAR）[135/108],,https://dopa-game.jp/pokemon/dp/10330268,,,,10330268,29746,DOPA
103/078,テツノワダチex,SAR,https://minnano-toreka.com/wp-content/uploads/2026/08/103-078_minnanotoreca-10307099.webp,テツノワダチex（SAR）[103/078],,https://dopa-game.jp/pokemon/dp/10307099,,,,10307099,29747,DOPA
087/071,野盗三姉妹,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/087-071_minnanotoreca-10240264.webp,野盗三姉妹（SR）[087/071],,https://dopa-game.jp/pokemon/dp/10240264,,,,10240264,29748,DOPA
095/071,ヒナツ,HR,https://minnano-toreka.com/wp-content/uploads/2026/08/095-071_minnanotoreca-10239468.webp,ヒナツ（HR）[095/071],,https://dopa-game.jp/pokemon/dp/10239468,,,,10239468,29749,DOPA
041/066,ハッサムGX,RR,https://minnano-toreka.com/wp-content/uploads/2026/08/041-066_minnanotoreca-10329844.webp,ハッサムGX（RR）[041/066],,https://dopa-game.jp/pokemon/dp/10329844,,,,10329844,29750,DOPA
-,デッキシールドプレミアムマット『かがやくジラーチ』64枚入り,[-],https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10261592.webp,デッキシールドプレミアムマット『かがやくジラーチ』64枚入り（[-]）[-],,https://dopa-game.jp/pokemon/dp/10261592,,,,10261592,29751,DOPA
-,デッキシールド 『ポピー』64枚,[-],https://minnano-toreka.com/wp-content/uploads/2026/08/none_minnanotoreca-10261593.webp,デッキシールド 『ポピー』64枚（[-]）[-],,https://dopa-game.jp/pokemon/dp/10261593,,,,10261593,29752,DOPA
075/071,セビエ,AR,https://minnano-toreka.com/wp-content/uploads/2026/08/075-071_minnanotoreca-10308105.webp,セビエ（AR）[075/071],,https://dopa-game.jp/pokemon/dp/10308105,,,,10308105,29753,DOPA
{265/184} [S8b],バーネット博士,SR,https://minnano-toreka.com/wp-content/uploads/2026/08/265-184-S8b_minnanotoreca-10332194.webp,バーネット博士（SR）[{265/184} [S8b]],,https://dopa-game.jp/pokemon/dp/10332194,,,,10332194,29754,DOPA
